close_time,symbol,side,reason,entry_price,exit_price,amount,pnl,pnl_pct,balance,entry_time,adx,rsi,atr_pct
2026-03-25T12:23:27.182647+00:00,AVAX/USDT,LONG,SL,9.74,9.700664533851823,88.1714,-0.3561,-0.4,764.28,2026-03-25T12:17:19.315946+00:00,28.9,76.1,0.00404
2026-03-25T12:27:24.101480+00:00,AVAX/USDT,LONG,SL,9.7,9.704849999999999,114.6418,0.0573,0.05,666.89,2026-03-25T12:23:29.274179+00:00,28.9,76.1,0.00406
2026-03-25T12:30:43.942913+00:00,PEPE/USDT,LONG,SL,3.53e-06,3.531765e-06,97.4455,0.0487,0.05,579.32,2026-03-25T12:23:30.515489+00:00,19.5,59.5,0.00721
2026-03-25T12:52:45.911530+00:00,ADA/USDT,LONG,SL,0.273,0.2731365,100.9571,0.0505,0.05,593.43,2026-03-25T12:19:00.153765+00:00,35.8,75.3,0.00474
2026-03-25T12:55:55.304829+00:00,DOGE/USDT,LONG,TP,0.09679,0.09737022259788349,118.7731,0.712,0.6,623.9,2026-03-25T12:18:59.549750+00:00,25.4,58.4,0.004
2026-03-25T12:55:55.858774+00:00,BTC/USDT,SHORT,SL,71300.63,71542.07851242767,85.0285,-0.2879,-0.34,708.64,2026-03-25T12:30:13.097208+00:00,46.1,40.2,0.00339
2026-03-25T12:55:56.135951+00:00,ETH/USDT,SHORT,SL,2168.68,2177.379022285659,86.8984,-0.3486,-0.4,795.19,2026-03-25T12:30:44.806332+00:00,42.8,33.4,0.00401
2026-03-25T12:57:37.977270+00:00,WIF/USDT,LONG,SL,0.2,0.2001,101.3871,0.0507,0.05,675.96,2026-03-25T12:55:59.565946+00:00,38.7,58.3,0.00843
2026-03-25T12:58:45.538181+00:00,WIF/USDT,LONG,SL,0.2,0.2001,101.3947,0.0507,0.05,676.02,2026-03-25T12:57:40.796802+00:00,38.7,58.3,0.00843
2026-03-25T13:05:09.400461+00:00,WIF/USDT,LONG,SL,0.2,0.2001,101.4023,0.0507,0.05,589.87,2026-03-25T12:58:48.357605+00:00,38.7,58.3,0.00843
2026-03-25T13:05:09.676694+00:00,BTC/USDT,LONG,SL,71694.19,71730.03709499999,86.1919,0.0431,0.05,676.11,2026-03-25T13:00:27.053665+00:00,18.0,59.7,0.00381
2026-03-25T13:08:49.603801+00:00,DOGE/USDT,LONG,SL,0.09754,0.09758876999999999,119.2789,0.0596,0.05,607.83,2026-03-25T12:55:57.986425+00:00,28.2,52.2,0.00439
2026-03-25T13:10:55.227114+00:00,ADA/USDT,LONG,TP,0.2731,0.27531320357315847,89.0148,0.7214,0.81,606.39,2026-03-25T12:52:47.985271+00:00,40.8,60.2,0.0054
2026-03-25T13:22:59.337404+00:00,DOGE/USDT,LONG,SL,0.09765,0.09769882499999999,90.9584,0.0455,0.05,606.43,2026-03-25T13:10:56.690949+00:00,20.7,69.2,0.00474
2026-03-25T13:31:23.055593+00:00,AVAX/USDT,LONG,TP,9.7,9.759003199222265,100.0336,0.6085,0.61,616.11,2026-03-25T12:27:25.921479+00:00,28.9,76.1,0.00406
2026-03-25T13:34:12.031995+00:00,BTC/USDT,LONG,SL,71720.01,71755.87000499999,101.4163,0.0507,0.05,717.58,2026-03-25T13:05:09.976668+00:00,18.0,59.7,0.00381
2026-03-25T13:43:12.405358+00:00,XRP/USDT,LONG,SL,1.4235,1.42421175,90.9652,0.0455,0.05,808.59,2026-03-25T13:22:59.667244+00:00,19.4,54.4,0.0042
2026-03-25T13:44:19.561468+00:00,ETH/USDT,LONG,SL,2184.33,2189.35459121745,86.2039,0.1983,0.23,773.7,2026-03-25T13:05:10.280346+00:00,22.0,51.8,0.0046
2026-03-25T13:44:19.835991+00:00,SOL/USDT,LONG,SL,93.02,93.06651,91.1741,0.0456,0.05,864.92,2026-03-25T13:08:50.467502+00:00,16.6,59.9,0.00471
2026-03-25T13:56:14.353726+00:00,ADA/USDT,SHORT,SL,0.2735,0.27336325000000006,110.2777,0.0551,0.05,641.5,2026-03-25T13:45:29.871083+00:00,32.4,46.4,0.0064
2026-03-25T14:00:46.329948+00:00,SUI/USDT,LONG,SL,0.9727,0.967857113719013,93.736,-0.4667,-0.5,556.76,2026-03-25T13:45:30.187608+00:00,21.7,64.8,0.00498
2026-03-25T14:01:48.879162+00:00,XRP/USDT,SHORT,SL,1.4241,1.4212099011234334,121.2884,0.2461,0.2,594.78,2026-03-25T13:43:13.028959+00:00,32.1,48.1,0.00406
2026-03-25T14:01:49.703139+00:00,BTC/USDT,SHORT,SL,71601.77,71565.96911500001,81.7917,0.0409,0.05,676.61,2026-03-25T14:00:15.466944+00:00,13.0,49.7,0.00378
2026-03-25T14:06:33.950160+00:00,AVAX/USDT,SHORT,SL,9.73,9.725135000000002,86.2677,0.0431,0.05,575.16,2026-03-25T14:01:51.242490+00:00,14.8,51.7,0.0045
2026-03-25T14:17:03.875063+00:00,ETH/USDT,SHORT,SL,2187.38,2182.567429571789,129.7384,0.2854,0.22,618.91,2026-03-25T13:44:20.782688+00:00,29.4,50.1,0.0044
2026-03-25T14:21:47.674389+00:00,AVAX/USDT,SHORT,SL,9.73,9.725135000000002,86.2742,0.0431,0.05,612.39,2026-03-25T14:06:34.897994+00:00,14.8,51.7,0.0045
2026-03-25T14:22:18.560125+00:00,ADA/USDT,SHORT,SL,0.2733,0.27316335,96.2255,0.0481,0.05,616.81,2026-03-25T13:56:16.534446+00:00,32.4,46.4,0.0064
2026-03-25T14:22:18.835700+00:00,SOL/USDT,SHORT,SL,92.5,92.45375,83.5133,0.0418,0.05,700.36,2026-03-25T14:00:47.207366+00:00,21.0,45.2,0.00467
2026-03-25T14:25:29.094630+00:00,ETH/USDT,SHORT,SL,2183.03,2181.938485,92.8366,0.0464,0.05,598.89,2026-03-25T14:17:05.299195+00:00,24.4,43.4,0.0047
2026-03-25T14:25:29.931542+00:00,SUI/USDT,SHORT,SL,0.9696,0.9691152000000001,89.2961,0.0446,0.05,688.23,2026-03-25T14:22:21.553093+00:00,29.1,51.7,0.00501
2026-03-25T14:44:23.012476+00:00,XRP/USDT,SHORT,SL,1.4203,1.41958985,91.8587,0.0459,0.05,589.15,2026-03-25T14:21:48.268559+00:00,14.4,37.4,0.00419
2026-03-25T14:59:38.445368+00:00,NEAR/USDT,LONG,SL,1.3,1.30065,88.3732,0.0442,0.05,589.2,2026-03-25T14:44:25.723053+00:00,19.9,53.8,0.00578
2026-03-25T15:00:09.374245+00:00,BTC/USDT,SHORT,TP,71655.23,71249.43928267645,101.4914,0.5748,0.57,602.88,2026-03-25T14:01:50.301173+00:00,13.0,49.7,0.00378
2026-03-25T15:07:31.645066+00:00,SOL/USDT,SHORT,TP,92.47,91.793253164269,105.0542,0.7688,0.73,618.28,2026-03-25T14:22:19.973357+00:00,29.9,33.6,0.00488
2026-03-25T15:07:32.198428+00:00,SUI/USDT,SHORT,TP,0.9694,0.9621181497118023,87.75,0.6592,0.75,706.68,2026-03-25T14:25:31.841545+00:00,29.1,51.7,0.00501
2026-03-25T15:09:13.715343+00:00,ETH/USDT,SHORT,TP,2182.14,2166.7486261869412,103.2352,0.7282,0.71,810.65,2026-03-25T14:25:30.249217+00:00,24.4,43.4,0.0047
2026-03-25T15:12:37.584737+00:00,DOGE/USDT,SHORT,TP,0.09693,0.09623917312236735,88.3798,0.6299,0.71,778.06,2026-03-25T14:59:39.078012+00:00,19.9,47.8,0.00475
2026-03-25T15:14:21.545733+00:00,BTC/USDT,SHORT,TP,71238.54,70828.27744631951,90.4327,0.5208,0.58,869.01,2026-03-25T15:00:10.776051+00:00,11.1,32.1,0.00384
2026-03-25T15:18:38.036796+00:00,ETH/USDT,SHORT,TP,2165.42,2150.6182272073324,121.5972,0.8312,0.68,576.06,2026-03-25T15:09:14.572093+00:00,14.6,36.5,0.00456
2026-03-25T15:20:12.534575+00:00,BTC/USDT,SHORT,SL,70789.48,70754.08525999999,130.3521,0.0652,0.05,620.07,2026-03-25T15:14:22.122148+00:00,11.1,32.1,0.00386
2026-03-25T15:20:12.810594+00:00,XRP/USDT,SHORT,SL,1.4086,1.4056679902647256,110.7993,0.2306,0.21,731.1,2026-03-25T15:15:30.190297+00:00,22.2,19.1,0.00416
2026-03-25T15:20:13.086002+00:00,DOGE/USDT,SHORT,SL,0.09594,0.09589203,94.1794,0.0471,0.05,825.32,2026-03-25T15:15:30.505477+00:00,31.0,20.7,0.00525
2026-03-25T15:20:13.375028+00:00,AVAX/USDT,SHORT,SL,9.65,9.62783907516797,80.0525,0.1838,0.23,905.56,2026-03-25T15:15:30.817126+00:00,21.0,25.8,0.00459
2026-03-25T15:23:24.426973+00:00,ETH/USDT,SHORT,SL,2149.56,2160.071878568815,86.4089,-0.4226,-0.49,558.69,2026-03-25T15:18:39.447891+00:00,16.1,23.8,0.00489
2026-03-25T15:32:20.382389+00:00,BTC/USDT,SHORT,SL,70770.98,71064.34822538197,135.834,-0.5631,-0.41,610.16,2026-03-25T15:20:13.968796+00:00,17.7,19.8,0.00415
2026-03-25T15:49:11.355965+00:00,DOGE/USDT,SHORT,SL,0.09599,0.09594200500000001,98.1401,0.0491,0.05,616.83,2026-03-25T15:20:15.376167+00:00,31.0,20.7,0.00525
2026-03-25T15:56:33.649609+00:00,AVAX/USDT,SHORT,SL,9.63,9.674321849664063,83.4191,-0.3839,-0.46,607.34,2026-03-25T15:20:15.687863+00:00,21.0,25.8,0.0046
2026-03-25T16:05:35.388974+00:00,NEAR/USDT,SHORT,TP,1.291,1.2789201052133352,91.5242,0.8564,0.94,699.72,2026-03-25T15:32:23.399119+00:00,29.7,30.1,0.00624
2026-03-25T16:25:23.657723+00:00,XRP/USDT,SHORT,SL,1.4066,1.4124640194705493,115.4589,-0.4813,-0.42,814.7,2026-03-25T15:20:14.574523+00:00,22.2,19.1,0.00417
2026-03-25T16:25:24.206599+00:00,LINK/USDT,SHORT,SL,9.36,9.41393928398624,92.5239,-0.5332,-0.58,906.69,2026-03-25T15:49:13.455167+00:00,41.0,35.9,0.00576
2026-03-25T16:25:57.944755+00:00,ETH/USDT,SHORT,SL,2161.9,2172.411878568815,83.8041,-0.4075,-0.49,990.08,2026-03-25T15:23:25.858121+00:00,16.1,23.8,0.00486
2026-03-25T16:43:04.785935+00:00,BTC/USDT,LONG,SL,71447.82,71483.54391000001,148.5124,0.0743,0.05,587.89,2026-03-25T16:30:29.840801+00:00,17.0,62.6,0.00475
2026-03-25T16:46:16.284460+00:00,SOL/USDT,LONG,SL,92.36,92.40617999999999,107.3002,0.0537,0.05,607.06,2026-03-25T16:30:30.441349+00:00,18.4,60.1,0.00548
2026-03-25T16:47:51.611954+00:00,ETH/USDT,LONG,SL,2172.95,2174.036475,126.2356,0.0631,0.05,642.3,2026-03-25T16:30:30.142142+00:00,20.8,55.8,0.00545
2026-03-25T17:12:21.374816+00:00,BTC/USDT,LONG,SL,71457.95,71118.26901392861,88.1838,-0.4192,-0.48,633.72,2026-03-25T16:43:07.663142+00:00,17.0,62.6,0.00475
2026-03-25T17:19:12.694688+00:00,LINK/USDT,LONG,SL,9.45,9.394191387859346,91.0593,-0.5378,-0.59,629.18,2026-03-25T16:46:18.531561+00:00,34.6,65.1,0.00591
2026-03-25T17:33:56.212754+00:00,NEAR/USDT,SHORT,TP,1.288,1.2753137790388056,95.0581,0.9363,0.98,630.8,2026-03-25T17:12:23.832714+00:00,35.5,47.4,0.00657
2026-03-25T17:54:56.618560+00:00,DOGE/USDT,LONG,SL,0.09673,0.09619730902060482,77.5244,-0.4269,-0.55,613.28,2026-03-25T16:30:31.038475+00:00,21.0,56.1,0.00551
2026-03-25T18:06:01.088789+00:00,WIF/USDT,SHORT,SL,0.196,0.19502604144448227,94.6201,0.4702,0.5,616.38,2026-03-25T17:33:59.073206+00:00,19.1,46.5,0.00994
2026-03-25T18:06:34.779682+00:00,BTC/USDT,SHORT,SL,70958.61,70923.130695,94.3776,0.0472,0.05,710.8,2026-03-25T17:19:13.574227+00:00,14.5,45.6,0.00455
2026-03-25T18:23:33.446865+00:00,ADA/USDT,SHORT,SL,0.2713,0.27116435,96.3452,0.0482,0.05,700.57,2026-03-25T17:00:17.306094+00:00,30.0,48.1,0.00607
2026-03-25T18:28:06.583689+00:00,SUI/USDT,LONG,SL,0.9637,0.9641818499999999,106.6202,0.0533,0.05,807.25,2026-03-25T18:15:07.912860+00:00,23.2,57.6,0.00502
2026-03-25T18:56:03.309612+00:00,ETH/USDT,LONG,SL,2169.93,2160.0495020087237,102.9241,-0.4687,-0.46,598.21,2026-03-25T18:30:22.492073+00:00,14.9,49.6,0.00455
2026-03-25T18:56:03.602706+00:00,SOL/USDT,LONG,SL,92.06,91.62577833717424,87.4855,-0.4126,-0.47,685.28,2026-03-25T18:30:22.800533+00:00,15.4,49.6,0.00472
2026-03-25T19:00:15.478342+00:00,LINK/USDT,SHORT,SL,9.33,9.325335,91.9917,0.046,0.05,587.15,2026-03-25T17:54:59.006767+00:00,16.8,50.4,0.00568
2026-03-25T19:16:09.099357+00:00,ETH/USDT,SHORT,SL,2159.65,2169.3864794034102,102.7919,-0.4634,-0.45,689.48,2026-03-25T18:56:04.240948+00:00,15.0,39.3,0.00451
2026-03-25T19:46:34.280490+00:00,ETH/USDT,LONG,SL,2170.0,2171.085,103.4221,0.0517,0.05,601.62,2026-03-25T19:16:09.989069+00:00,16.2,52.4,0.00452
2026-03-25T19:56:33.071711+00:00,XRP/USDT,LONG,SL,1.4168,1.4101152585377503,91.2052,-0.4303,-0.47,602.16,2026-03-25T16:30:30.732109+00:00,16.6,59.0,0.00472
2026-03-25T19:58:09.865605+00:00,SUI/USDT,LONG,SL,0.9642,0.9646820999999999,121.0872,0.0605,0.05,632.98,2026-03-25T18:28:08.849359+00:00,23.2,57.6,0.00502
2026-03-25T20:11:11.591710+00:00,BTC/USDT,LONG,SL,70964.19,70686.79125508055,87.9088,-0.3436,-0.39,720.54,2026-03-25T19:30:19.700271+00:00,18.8,49.1,0.00391
2026-03-25T20:32:27.480729+00:00,ADA/USDT,SHORT,TP,0.2706,0.2686465427561286,90.2436,0.6515,0.72,611.49,2026-03-25T19:46:36.109798+00:00,29.1,44.3,0.00481
2026-03-25T20:43:29.682806+00:00,ETH/USDT,SHORT,SL,2166.42,2165.3367900000003,108.0817,0.054,0.05,627.9,2026-03-25T20:15:08.736937+00:00,20.4,42.8,0.00417
2026-03-25T20:43:29.956432+00:00,DOGE/USDT,SHORT,SL,0.0962,0.09600467374434599,91.8695,0.1865,0.2,719.96,2026-03-25T20:15:09.065248+00:00,15.4,37.8,0.00406
2026-03-25T20:52:25.134104+00:00,SOL/USDT,SHORT,SL,91.55,91.504225,87.3732,0.0437,0.05,607.59,2026-03-25T18:56:04.561242+00:00,22.1,40.5,0.0047
2026-03-25T20:52:56.839344+00:00,XRP/USDT,SHORT,SL,1.4098,1.414852656040289,90.3233,-0.3237,-0.36,606.45,2026-03-25T19:56:35.306596+00:00,14.4,41.1,0.00358
2026-03-25T20:52:57.112504+00:00,ADA/USDT,SHORT,SL,0.2685,0.2697588638731367,91.7233,-0.43,-0.47,697.74,2026-03-25T20:32:29.551560+00:00,20.8,26.5,0.00469
2026-03-25T21:21:19.567343+00:00,BTC/USDT,LONG,SL,71030.75,71066.265375,91.1379,0.0456,0.05,595.3,2026-03-25T20:52:26.547950+00:00,17.1,52.8,0.00362
2026-03-25T22:03:13.856916+00:00,SUI/USDT,SHORT,SL,0.9639,0.9683298999163019,91.7945,-0.4219,-0.46,597.38,2026-03-25T20:43:32.120033+00:00,14.7,35.8,0.0046
2026-03-25T22:37:18.310949+00:00,DOGE/USDT,SHORT,SL,0.0961,0.09649655525521054,107.9936,-0.4456,-0.41,615.32,2026-03-25T20:43:31.185836+00:00,17.5,27.8,0.00413
2026-03-25T22:39:26.133819+00:00,ETH/USDT,LONG,SL,2169.41,2173.396244979839,88.9619,0.1635,0.18,612.15,2026-03-25T21:15:02.121496+00:00,9.4,53.7,0.00367
2026-03-25T22:40:00.336361+00:00,LINK/USDT,LONG,SL,9.34,9.362388726011222,89.6068,0.2148,0.24,610.15,2026-03-25T22:03:15.598607+00:00,21.9,49.9,0.00479
2026-03-25T22:42:09.456018+00:00,WIF/USDT,SHORT,SL,0.192,0.19190400000000002,91.8221,0.0459,0.05,610.49,2026-03-25T22:39:29.483614+00:00,23.6,36.5,0.00883
2026-03-25T23:03:39.853542+00:00,WIF/USDT,SHORT,TP,0.193,0.19045806268293247,91.5739,1.2061,1.32,611.7,2026-03-25T22:42:12.260916+00:00,23.6,36.5,0.00878
2026-03-25T23:13:06.567188+00:00,XRP/USDT,LONG,SL,1.415,1.417350075047655,104.6611,0.1738,0.17,624.78,2026-03-25T20:52:58.864385+00:00,16.8,50.6,0.00332
2026-03-25T23:15:21.444531+00:00,SOL/USDT,LONG,SL,91.45,91.6452137834023,89.2952,0.1906,0.21,714.26,2026-03-25T21:21:20.759618+00:00,18.8,48.5,0.00427
2026-03-25T23:37:53.746092+00:00,WIF/USDT,SHORT,SL,0.19,0.18990500000000002,91.7548,0.0459,0.05,607.86,2026-03-25T23:03:42.383945+00:00,33.5,40.0,0.00878
2026-03-25T23:41:36.050974+00:00,LINK/USDT,LONG,SL,9.36,9.364679999999998,91.522,0.0458,0.05,608.25,2026-03-25T22:40:04.118512+00:00,21.9,50.6,0.00435
2026-03-25T23:52:51.463547+00:00,DOGE/USDT,SHORT,SL,0.09614,0.09609193,91.0687,0.0455,0.05,608.12,2026-03-25T23:15:23.835574+00:00,13.2,46.5,0.00379
2026-03-26T00:06:28.594664+00:00,NEAR/USDT,LONG,SL,1.281,1.2745825924760845,92.298,-0.4624,-0.5,608.74,2026-03-25T22:37:21.338096+00:00,22.7,53.3,0.00501
2026-03-26T00:10:09.616987+00:00,AVAX/USDT,LONG,SL,9.67,9.674835,91.1785,0.0456,0.05,608.65,2026-03-25T23:37:55.563948+00:00,14.2,61.2,0.00393
2026-03-26T00:15:24.897979+00:00,SOL/USDT,SHORT,SL,91.72,91.67414000000001,91.2185,0.0456,0.05,608.62,2026-03-25T23:52:52.656109+00:00,30.6,49.4,0.00385
2026-03-26T00:20:40.203256+00:00,AVAX/USDT,LONG,SL,9.67,9.674835,91.298,0.0456,0.05,608.67,2026-03-26T00:10:11.387126+00:00,16.5,54.8,0.00383
2026-03-26T00:25:54.347301+00:00,ETH/USDT,LONG,SL,2172.2,2164.7279236921995,107.1397,-0.3685,-0.34,624.14,2026-03-25T23:15:22.900451+00:00,15.0,64.0,0.00344
2026-03-26T00:53:41.930113+00:00,DOGE/USDT,LONG,SL,0.09616,0.09581975148500686,91.3111,-0.3231,-0.35,621.51,2026-03-26T00:06:30.634254+00:00,9.7,49.7,0.00354
2026-03-26T00:54:47.556755+00:00,AVAX/USDT,SHORT,SL,9.67,9.665165,91.3006,0.0457,0.05,619.63,2026-03-26T00:20:41.422520+00:00,32.6,49.9,0.00377
2026-03-26T00:57:57.302600+00:00,XRP/USDT,SHORT,SL,1.4139,1.41319305,91.293,0.0456,0.05,618.02,2026-03-26T00:15:26.445460+00:00,37.3,41.2,0.00281
2026-03-26T01:02:10.388991+00:00,AVAX/USDT,LONG,SL,9.67,9.674835,92.9442,0.0465,0.05,618.31,2026-03-26T00:54:49.692643+00:00,21.3,55.4,0.00352
2026-03-26T01:29:27.867960+00:00,ADA/USDT,SHORT,SL,0.2696,0.2694652,93.6211,0.0468,0.05,619.23,2026-03-26T00:25:57.049004+00:00,39.3,47.6,0.00404
2026-03-26T01:42:02.984196+00:00,WIF/USDT,LONG,SL,0.19,0.190095,93.2262,0.0466,0.05,619.62,2026-03-26T00:53:45.283413+00:00,16.6,46.3,0.0083
2026-03-26T01:58:19.259241+00:00,BTC/USDT,SHORT,SL,71322.09,71286.428955,92.8847,0.0464,0.05,619.61,2026-03-26T01:29:29.026468+00:00,17.6,52.3,0.003
2026-03-26T02:07:13.441750+00:00,XRP/USDT,LONG,SL,1.4134,1.4096615573364328,92.7033,-0.2452,-0.26,619.12,2026-03-26T00:57:59.402661+00:00,27.8,52.0,0.00264
2026-03-26T02:07:46.708384+00:00,LINK/USDT,LONG,SL,9.37,9.332451407325086,92.9429,-0.3725,-0.4,618.83,2026-03-26T01:42:05.407702+00:00,15.1,57.9,0.00401
2026-03-26T02:09:27.417085+00:00,SUI/USDT,SHORT,TP,0.9665,0.960398299236183,91.2369,0.576,0.63,710.64,2026-03-25T23:45:00.952897+00:00,24.6,46.6,0.00421
2026-03-26T02:17:42.497863+00:00,BTC/USDT,SHORT,TP,71287.58,70974.08736264543,92.9411,0.4087,0.44,606.79,2026-03-26T01:58:19.859378+00:00,17.2,50.0,0.00293
2026-03-26T02:20:20.768001+00:00,AVAX/USDT,SHORT,TP,9.64,9.590109656073967,92.8687,0.4806,0.52,609.12,2026-03-26T02:07:15.860058+00:00,23.4,47.7,0.00345
2026-03-26T02:25:37.280840+00:00,SOL/USDT,SHORT,SL,91.53,91.36889147614778,90.6065,0.1595,0.18,608.52,2026-03-26T02:15:06.317293+00:00,24.6,39.7,0.00352
2026-03-26T02:29:49.348214+00:00,PEPE/USDT,SHORT,SL,3.52e-06,3.508806836842595e-06,92.7464,0.2949,0.32,610.28,2026-03-26T01:02:13.176041+00:00,20.4,46.4,0.00636
2026-03-26T02:32:27.564069+00:00,SUI/USDT,SHORT,TP,0.9603,0.9547137879705855,106.5959,0.6201,0.58,625.95,2026-03-26T02:09:30.491282+00:00,15.5,30.8,0.00388
2026-03-26T02:32:59.819189+00:00,SOL/USDT,SHORT,TP,91.39,90.90667442844331,91.2774,0.4827,0.53,623.82,2026-03-26T02:25:39.267202+00:00,24.6,39.7,0.00353
2026-03-26T02:33:30.979379+00:00,DOGE/USDT,SHORT,TP,0.09522,0.09472822526329257,91.018,0.4701,0.52,621.74,2026-03-26T02:17:44.594217+00:00,14.4,23.6,0.00344
2026-03-26T02:46:39.183015+00:00,AVAX/USDT,SHORT,SL,9.59,9.585205,91.3677,0.0457,0.05,619.89,2026-03-26T02:20:23.357183+00:00,18.6,23.8,0.00367
2026-03-26T03:14:26.857298+00:00,XRP/USDT,SHORT,SL,1.4027,1.4019986500000001,92.9833,0.0465,0.05,619.94,2026-03-26T02:46:40.607333+00:00,22.0,16.2,0.00273
2026-03-26T03:15:01.977609+00:00,BTC/USDT,SHORT,SL,70740.8,70944.47628256408,93.8931,-0.2703,-0.29,713.56,2026-03-26T02:32:28.976921+00:00,17.5,23.7,0.00288
2026-03-26T03:15:02.254535+00:00,ETH/USDT,SHORT,SL,2147.53,2154.354107224301,93.5732,-0.2973,-0.32,806.83,2026-03-26T02:33:00.689933+00:00,12.2,22.5,0.00318
2026-03-26T03:24:03.733274+00:00,LINK/USDT,SHORT,TP,9.29,9.235794930941758,91.542,0.5341,0.58,777.89,2026-03-26T02:29:51.708152+00:00,14.9,32.8,0.00389
2026-03-26T03:27:28.684935+00:00,WIF/USDT,SHORT,SL,0.189,0.1889055,121.0251,0.0605,0.05,898.97,2026-03-26T03:15:07.962245+00:00,40.5,39.3,0.0078
2026-03-26T11:55:12.592843+00:00,SOL/USDT,SHORT,TIMEOUT,90.79,87.67,93.2604,3.2049,3.44,565.73,2026-03-26T02:33:32.396448+00:00,0,0,0
2026-03-26T11:55:12.871595+00:00,WIF/USDT,SHORT,TIMEOUT,0.189,0.187,134.8456,1.4269,1.06,702.01,2026-03-26T03:27:32.134693+00:00,0,0,0
2026-03-26T11:55:13.146913+00:00,XRP/USDT,SHORT,TIMEOUT,1.3978,1.3731,114.6188,2.0254,1.77,818.65,2026-03-26T03:30:18.518141+00:00,0,0,0
2026-03-26T11:55:13.421998+00:00,DOGE/USDT,SHORT,TIMEOUT,0.0943,0.09137,97.426,3.0271,3.11,919.1,2026-03-26T03:30:18.838800+00:00,0,0,0
2026-03-26T11:55:13.697721+00:00,AVAX/USDT,SHORT,TIMEOUT,9.56,9.25,82.8121,2.6853,3.24,1004.6,2026-03-26T03:30:19.159546+00:00,0,0,0
